1018,1793,f,m
3070,-1851,f,m
-1682,-3480,f,l
3389,3676,f,s
-3549,-249,f,s
-2406,3961,f,s
2833,-2885,f,s
346,-4560,f,s
5154,5159,f,s
310,-967,f,s
4585,3863,f,m
2093,3657,f,m
1807,1776,f,l
4366,-3179,f,s
-2704,4390,f,s
872,1717,f,s
4085,-3295,f,s
5081,3929,f,s
-3472,-3364,f,s
-1939,5097,f,s
-1842,3799,f,m
1568,4100,f,m
2146,-4547,f,l
1217,-4216,f,s
4974,3341,f,s
1574,-2143,f,s
4189,-324,f,s
2586,-2624,f,s
280,-3624,f,s
-4672,-99,f,s
5138,1478,f,m
-690,-1487,f,m
4388,-887,f,l
-2723,-4775,f,s
-3925,2814,f,s
3368,4819,f,s
-1738,-3066,f,s
-148,2308,f,s
1665,-4503,f,s
4479,4149,f,s
-2632,-3942,f,m
4323,-3636,f,m
1363,4054,f,l
-1013,-16,f,s
-540,3646,f,s
4474,5391,f,s
83,4595,f,s
2634,809,f,s
-570,-436,f,s
2536,5058,f,s
4944,-765,f,m
5350,-1496,f,m
-3644,271,f,l
-813,-2003,f,s
-776,-3316,f,s
3952,-1449,f,s
-137,-4777,f,s
-4414,1746,f,s
-2166,-775,f,s
2555,4444,f,s
2749,2392,f,m
2331,2530,f,m
-367,-2877,f,l
-4340,-4196,f,s
-4460,-4033,f,s
1700,4736,f,s
-687,4504,f,s
-1218,652,f,s
2195,5207,f,s
-1259,-3074,f,s
4129,2524,f,m
-2983,4340,f,m
-1266,-2944,f,l
1540,-3426,f,s
-900,-1761,f,s
2164,-1194,f,s
744,-3799,f,s
-4058,2748,f,s
-955,2613,f,s
1825,-2155,f,s
-1100,628,f,m
-4948,-4155,f,m
5033,226,f,l
2771,-4083,f,s
-2990,-2633,f,s
4185,-4615,f,s
-4394,-4521,f,s
2925,3494,f,s
-346,-2249,f,s
149,-260,f,s
3753,-3968,f,m
2908,5153,f,m
3295,-3375,f,l
2847,3391,f,s
-4134,194,f,s
-3572,4138,f,s
3311,-798,f,s
3218,-3287,f,s
1375,-1361,f,s
1713,4095,f,s
4983,2568,f,m
2611,1319,f,m
-1355,3748,f,l
2575,575,f,s
312,-1589,f,s
3821,-3136,f,s
-970,-4583,f,s
-2876,3863,f,s
-2736,2005,f,s
-4425,-4453,f,s
-4018,-4427,f,m
-1854,-2111,f,m
1996,-3878,f,l
-4527,-1438,f,s
-1451,-985,f,s
-3334,169,f,s
-4983,178,f,s
-3884,-1738,f,s
1183,4328,f,s
4726,-4323,f,s
-2061,-1067,f,m
-899,-4004,f,m
605,-4706,f,l
3107,-4383,f,s
-4548,-4147,f,s
-4118,5179,f,s
-4951,4014,f,s
744,3246,f,s
523,1168,f,s
-1789,4115,f,s
-4010,4147,f,m
-1392,-2060,f,m
1094,4344,f,l
5050,3719,f,s
-3538,3892,f,s
-3575,3071,f,s
905,-3443,f,s
-621,5244,f,s
-1488,2282,f,s
-581,3677,f,s
2397,4529,f,m
4269,-3389,f,m
-4423,-1026,f,l
-471,-350,f,s
-4436,357,f,s
3696,3425,f,s
-3516,-4606,f,s
-3464,2176,f,s
42,4047,f,s
-2718,113,f,s
-1032,2682,f,m
3188,1753,f,m
2962,-316,f,l
2268,-4285,f,s
3368,5142,f,s
2192,-4213,f,s
-1911,2601,f,s
-2516,-985,f,s
2607,5368,f,s
-2951,-3808,f,s
-3156,1082,f,m
3910,3081,f,m
-4968,-570,f,l
1312,3312,f,s
-3703,2113,f,s
4942,-3958,f,s
-1708,4983,f,s
-2794,5068,f,s
-4867,4218,f,s
4181,-1444,f,s
691,-4169,f,m
3861,-3530,f,m
144,-2883,f,l
1007,-3954,f,s
-3926,-946,f,s
5177,-2024,f,s
-2957,177,f,s
3673,866,f,s
-548,3826,f,s
3478,58,f,s
654,-735,f,m
-1200,760,f,m
-3017,-473,f,l
-3106,2294,f,s
1316,2330,f,s
894,-1189,f,s
944,-4896,f,s
3765,5344,f,s
2424,-3126,f,s
4505,-4481,f,s
1515,4951,f,m
2126,834,f,m
-2226,3438,f,l
2340,-3595,f,s
2998,1780,f,s
-780,4435,f,s
1075,2759,f,s
-3004,-3201,f,s
1012,5299,f,s
4037,1633,f,s
-2243,-3215,f,m
503,-2564,f,m
3514,4503,f,l
5269,794,f,s
-2679,944,f,s
-3286,5256,f,s
2461,945,f,s
-1022,4785,f,s
-3,-2043,f,s
3491,-467,f,s
1887,4285,f,m
-4393,647,f,m
5305,-2181,f,l
5092,-2793,f,s
-508,-209,f,s
480,1524,f,s
1462,2350,f,s
-1041,-3519,f,s
-481,4192,f,s
3948,-312,f,s
-2136,3540,f,m
3990,446,f,m
4322,3732,f,l
795,-974,f,s
-3068,-4987,f,s
-1829,5248,f,s
4350,1604,f,s
-552,-3241,f,s
-1462,-4561,f,s
-882,-989,f,s
-4285,785,f,m
2270,69,f,m
-3759,-1334,f,l
3010,467,f,s
-3440,3353,f,s
4683,-993,f,s
-2489,-2361,f,s
4232,-1798,f,s
4793,988,f,s
3742,1891,f,s
-608,-885,f,m
1430,1478,f,m
4329,2415,f,l
-4762,-4952,f,s
-1970,4782,f,s
2331,-1608,f,s
2772,3629,f,s
2625,3320,f,s
-160,1745,f,s
2957,-4838,f,s
-2215,-4643,f,m
494,253,f,m
-4919,-72,f,l
4598,-3850,f,s
-1047,3098,f,s
2759,-1708,f,s
498,-1745,f,s
886,3909,f,s
2936,3865,f,s
-286,-1731,f,s
511,-3122,f,m
-2092,1221,f,m
3864,-4459,f,l
-2730,599,f,s
-423,-2827,f,s
-2721,255,f,s
-3258,-1032,f,s
-487,-2689,f,s
-3236,4414,f,s
761,2308,f,s
4567,-4676,f,m
-452,4212,f,m
-4963,1187,f,l
3605,-786,f,s
3153,2235,f,s
2261,3818,f,s
-254,3644,f,s
4955,2129,f,s
3608,-2710,f,s
1925,-1900,f,s
-1287,2446,f,m
1667,-984,f,m
3758,3674,f,l
